"book_name","editor","org_name","publisher","publish_date","period","edu_level","category"
"外贸商函（第二版）","陆梦青","浙江省慈溪职业高级中学","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"市场营销专业商务礼仪","徐飚","浙江省衢州市行知职业教育集团学校","人民教育出版社有限公司",,"十三五","中职","财经商贸类"
"网店美工（第2版全彩微课版）","段建","北京博导前程信息技术股份有限公
司","人民邮电出版社有限公司",,"十三五","中职","财经商贸类"
"网络编辑：内容规划文案创作运
营推广","宋夕东","潍坊市商业学校","人民邮电出版社有限公司",,"十三五","中职","财经商贸类"
"电子商务基础","王欣","杭州市开元商贸职业学校","机械工业出版社",,"十三五","中职","财经商贸类"
"市场营销专业沟通技巧","王建华","衢州市行知职业教育集团学校","人民教育出版社有限公司",,"十三五","中职","财经商贸类"
"消费心理(第二版)","龚卫星","上海市商业学校","东北财经大学出版社有限责任
公司",,"十三五","中职","财经商贸类"
"会计基础（第三版）","曾钧","武汉市财政学校","国家开放大学出版社有限公司",,"十三五","中职","财经商贸类"
"市场营销实务（第二版）","肖院生","武汉市第一商业学校","东北财经大学出版社有限责任
公司",,"十三五","中职","财经商贸类"
"移动电子商务第2版","王红蕾","北京市商业学校","机械工业出版社",,"十三五","中职","财经商贸类"
"商务公文写作","曹志彪","上海市工商外国语学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"会计信息化应用教程（畅捷通T3-企业管理信息化软件教育专版营改","张梅","沧州工贸学校","机械工业出版社",,"十三五","中职","财经商贸类"
"微店运营与管理","高昊宇","北京市昌平职业学校","机械工业出版社",,"十三五","中职","财经商贸类"
"微信营销","林海","广东科学技术职业学院","人民邮电出版社有限公司",,"十三五","中职","财经商贸类"
"企业会计实务（第二版）","王朝霞","长沙财经学校","东北财经大学出版社有限责任公司",,"十三五","中职","财经商贸类"
"财经法规与会计职业道德（第二
版）","赵金英","山东省潍坊商业学校","东北财经大学出版社有限责任
公司",,"十三五","中职","财经商贸类"
"会计实务操作（第二版）","林敏莉","广州市财经职业学校","东北财经大学出版社有限责任公司",,"十三五","中职","财经商贸类"
"财会知识（第二版）","黄建萍","武汉市第一商业学校","东北财经大学出版社有限责任公司",,"十三五","中职","财经商贸类"
"配送作业实务","姜萍","新疆商贸经济学校","中国财富出版社有限公司",,"十三五","中职","财经商贸类"
"门店运营实务（第二版）","王立峰","山东省潍坊商业学校","东北财经大学出版社有限责任公司",,"十三五","中职","财经商贸类"
"商务英语口语","郭桂杭","广东外语外贸大学","外语教学与研究出版社",,"十三五","中职","财经商贸类"
"基础会计（第二版）","韩洁","郑州市经济贸易学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"商品拍摄与图片处理","莫丽梅","广西物资学校","机械工业出版社",,"十三五","中职","财经商贸类"
"商品摄影与图片处理","陈良华","重庆市九龙坡职业教育中心","重庆大学出版社有限公司",,"十三五","中职","财经商贸类"
"财务会计（第三版）","罗绍明","汕头市鮀滨职业技术学校","中国科技出版传媒股份有限公
司",,"十三五","中职","财经商贸类"
"物流设备应用","陈雄寅","福建省晋江职业中专学校","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"ERP会计信息化——购销存核算系统教程","曾红卫","珠海市第一中等职业学校","北京理工大学出版社有限责任公司",,"十三五","中职","财经商贸类"
"市场营销基础（第4版）","于家臻","山东省教育科学研究院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"会计基础（第4版）信息化教学资
源版","于家臻","山东省教育科学研究院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"出纳实务（第三版）","余国艳","广州市财经职业学校","中国科技出版传媒股份有限公司",,"十三五","中职","财经商贸类"
"财经基本技能（第3版）","蔡宝兰","北京商贸学校","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"财经文员实务","林晓","广州市财经职业学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"财经应用文写作","柳胜辉","武汉市财政学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"网店美工","黄振宁","广州市公用事业高级技工学校","机械工业出版社",,"十三五","中职","财经商贸类"
"成本核算信息化处理","张建强","宁波市镇海区职业教育中心","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"出纳实务","刘健","四川省成都市财贸职业高级中学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"会计单项模拟实习（第三版）","马明","天津市财经职业中等专业学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"成本业务核算（第2版）","李若亮","河北商贸学校","北京理工大学出版社有限责任
公司",,"十三五","中职","财经商贸类"
"财经基本技能（第2版）","张建强","武汉市财政学校","中国财政经济出版社",,"十三五","中职","财经商贸类"
"市场营销基础与实务（第2版）","罗生芳","广西工业职业技术学院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"商品经营实务","韩磊","章丘中等职业学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"会计岗位实训（第4版）","林冬梅","吉林省经济管理干部学院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"基础会计第3版","周会林","南京财经高等职业技术学校","机械工业出版社",,"十三五","中职","财经商贸类"
"财会知识","于家臻","山东省教育科学研究院","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"物流客户服务（第2版）","袁旦","无锡汽车工程高等职业技术学校","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"店铺运营","李娟","重庆市九龙坡职业教育中心","重庆大学出版社有限公司",,"十三五","中职","财经商贸类"
"商品流通企业会计","郑红梅","山西省财政税务专科学校","北京理工大学出版社有限责任
公司",,"十三五","中职","财经商贸类"
"会计电算化岗位实务（用友ERP-
U872）","王忠孝","浙江金融职业学院","中国财政经济出版社",,"十三五","中职","财经商贸类"
"Excel财务会计应用（第2版）","沈国兴","无锡城市职业技术学院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"基础会计（第五版）","陈伟清","高等教育出版社","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"商品基础知识","傅晖","杭州市开元商贸职业学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"金融基本技能（第二版）","黎旭坚","广西梧州财经学校","中国财政经济出版社",,"十三五","中职","财经商贸类"
"推销与沟通技巧（第二版）","崔利群","天津市第一商业学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
"网店美工","杨毅玲","广东省电子商务技师学院","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"网店装修","罗颖","重庆市九龙坡职业教育中心","重庆大学出版社有限公司",,"十三五","中职","财经商贸类"
"银行大堂服务实训","蔡宝兰","北京商贸学校","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"基础会计","张成武","安徽科技贸易学校","北京师范大学出版社（集团）有限公司",,"十三五","中职","财经商贸类"
"现代物流基础","陈雄寅","福建省晋江职业中专学校","电子工业出版社有限公司",,"十三五","中职","财经商贸类"
"商务礼仪","王子亮","四川省成都市财贸职业高级中学校","高等教育出版社有限公司",,"十三五","中职","财经商贸类"
